id,cycle,setting2,s1,s2,s10,s11,s14,s16,s19,RUL
115,66,0.7013,491.19,606.69,1.08,44.35,8068.27,0.02,100.0,140
115,67,0.8413,449.44,555.84,1.02,41.91,8066.2,0.02,100.0,139
115,68,0.7018,491.19,607.5,1.08,44.32,8064.02,0.02,100.0,138
115,69,0.25,489.05,604.8,1.26,45.46,8134.06,0.03,100.0,137
115,70,0.0,518.67,642.32,1.3,47.28,8141.61,0.03,100.0,136
115,71,0.62,462.54,537.05,0.94,36.8,7873.72,0.02,84.93,135
115,72,0.8405,445.0,549.44,1.02,42.07,8082.61,0.02,100.0,134
115,73,0.84,445.0,549.21,1.02,41.86,8087.92,0.02,100.0,133
115,74,0.251,489.05,604.04,1.26,45.3,8138.26,0.03,100.0,132
115,75,0.84,445.0,549.05,1.02,42.0,8079.38,0.02,100.0,131
115,76,0.84,445.0,550.03,1.02,41.91,8088.78,0.02,100.0,130
115,77,0.25,489.05,605.0,1.26,45.34,8132.09,0.03,100.0,129
115,78,0.8418,445.0,549.66,1.02,42.08,8084.91,0.02,100.0,128
115,79,0.25,489.05,604.79,1.26,45.34,8131.13,0.03,100.0,127
115,80,0.7016,491.19,607.27,1.08,44.51,8062.03,0.02,100.0,126
115,81,0.62,462.54,536.66,0.94,36.55,7879.15,0.02,84.93,125
115,82,0.62,462.54,536.79,0.94,36.79,7879.19,0.02,84.93,124
115,83,0.7,491.19,606.83,1.08,44.35,8062.09,0.02,100.0,123
115,84,0.84,445.0,549.55,1.02,42.11,8088.57,0.02,100.0,122
115,85,0.84,445.0,549.81,1.02,41.97,8093.31,0.02,100.0,121
115,86,0.002,518.67,642.6,1.3,47.39,8137.69,0.03,100.0,120
115,87,0.8405,445.0,549.53,1.02,42.07,8089.39,0.02,100.0,119
115,88,0.7,491.19,607.5,1.08,44.31,8064.28,0.02,100.0,118
115,89,0.84,445.0,549.99,1.02,42.01,8088.91,0.02,100.0,117
115,90,0.25,489.05,604.25,1.26,45.53,8127.82,0.03,100.0,116
115,91,0.6213,462.54,536.46,0.94,36.92,7879.81,0.02,84.93,115
115,92,0.0,518.67,642.55,1.3,47.66,8146.12,0.03,100.0,114
115,93,0.0001,518.67,642.13,1.3,47.53,8143.31,0.03,100.0,113
115,94,0.84,449.44,556.1,1.02,41.82,8071.24,0.02,100.0,112
115,95,0.2501,489.05,605.07,1.26,45.26,8138.54,0.03,100.0,111
115,96,0.84,445.0,549.41,1.02,41.92,8085.03,0.02,100.0,110
115,97,0.84,449.44,555.71,1.02,41.77,8068.44,0.02,100.0,109
115,98,0.62,462.54,537.03,0.94,36.64,7879.59,0.02,84.93,108
115,99,0.8404,449.44,555.49,1.02,41.79,8068.77,0.02,100.0,107
115,100,0.25,489.05,605.43,1.26,45.28,8134.63,0.03,100.0,106
115,101,0.25,489.05,604.71,1.26,45.43,8135.09,0.03,100.0,105
115,102,0.7,491.19,607.41,1.08,44.44,8065.17,0.02,100.0,104
115,103,0.6204,462.54,536.88,0.94,36.99,7871.1,0.02,84.93,103
115,104,0.84,445.0,549.74,1.02,42.09,8087.05,0.02,100.0,102
115,105,0.62,462.54,536.8,0.94,36.72,7876.66,0.02,84.93,101
115,106,0.84,445.0,549.65,1.02,42.06,8088.66,0.02,100.0,100
115,107,0.8408,445.0,549.69,1.02,42.06,8086.45,0.02,100.0,99
115,108,0.6211,462.54,536.86,0.94,36.67,7874.91,0.02,84.93,98
115,109,0.0016,518.67,642.8,1.3,47.55,8137.02,0.03,100.0,97
115,110,0.0,518.67,643.32,1.3,47.51,8139.64,0.03,100.0,96
115,111,0.7,491.19,607.73,1.08,44.53,8059.74,0.02,100.0,95
115,112,0.0,518.67,642.26,1.3,47.42,8140.24,0.03,100.0,94
115,113,0.7,491.19,607.6,1.08,44.44,8058.32,0.02,100.0,93
115,114,0.84,445.0,549.19,1.02,42.04,8084.4,0.02,100.0,92
115,115,0.8413,449.44,556.39,1.02,41.76,8072.41,0.02,100.0,91
115,116,0.6201,462.54,536.53,0.94,36.67,7870.33,0.02,84.93,90
115,117,0.84,449.44,556.1,1.02,41.94,8064.28,0.02,100.0,89
115,118,0.25,489.05,604.33,1.26,45.42,8136.18,0.03,100.0,88
115,119,0.7014,491.19,607.2,1.08,44.58,8063.74,0.02,100.0,87
115,120,0.841,449.44,555.59,1.02,42.09,8066.7,0.02,100.0,86
115,121,0.62,462.54,536.55,0.94,36.83,7881.26,0.02,84.93,85
115,122,0.84,449.44,555.59,1.02,42.02,8066.31,0.02,100.0,84
115,123,0.8411,445.0,549.03,1.02,42.16,8081.84,0.02,100.0,83
115,124,0.0017,518.67,642.78,1.3,47.57,8144.31,0.03,100.0,82
115,125,0.7,491.19,607.52,1.08,44.35,8066.46,0.02,100.0,81
115,126,0.8405,449.44,555.99,1.02,41.83,8072.38,0.02,100.0,80
115,127,0.0,518.67,642.65,1.3,47.57,8141.9,0.03,100.0,79
115,128,0.8403,445.0,549.64,1.02,41.91,8092.28,0.02,100.0,78
115,129,0.0015,518.67,642.73,1.3,47.67,8139.27,0.03,100.0,77
115,130,0.8401,445.0,549.52,1.02,42.43,8083.98,0.02,100.0,76
115,131,0.25,489.05,604.59,1.26,45.57,8140.51,0.03,100.0,75
115,132,0.8414,445.0,549.66,1.02,42.01,8088.09,0.02,100.0,74
115,133,0.84,449.44,555.83,1.02,41.86,8070.38,0.02,100.0,73
115,134,0.84,445.0,550.29,1.02,41.99,8085.29,0.02,100.0,72
115,135,0.0,518.67,642.61,1.3,47.57,8137.73,0.03,100.0,71
115,136,0.62,462.54,536.98,0.94,36.58,7879.28,0.02,84.93,70
115,137,0.84,449.44,555.64,1.02,41.99,8066.12,0.02,100.0,69
115,138,0.25,489.05,605.16,1.26,45.75,8135.75,0.03,100.0,68
115,139,0.84,449.44,555.59,1.02,41.96,8069.36,0.02,100.0,67
115,140,0.7,491.19,607.4,1.07,44.52,8070.75,0.03,100.0,66
115,141,0.6203,462.54,536.84,0.94,36.93,7885.34,0.02,84.93,65
115,142,0.0,518.67,642.31,1.3,47.46,8142.4,0.03,100.0,64
115,143,0.7,491.19,607.5,1.08,44.56,8066.13,0.02,100.0,63
115,144,0.84,445.0,549.63,1.02,42.3,8087.62,0.02,100.0,62
115,145,0.7,491.19,608.08,1.08,44.42,8067.48,0.02,100.0,61
115,146,0.842,445.0,550.46,1.02,42.22,8090.22,0.02,100.0,60
115,147,0.8402,445.0,550.15,1.02,42.16,8089.31,0.02,100.0,59
115,148,0.001,518.67,642.64,1.3,47.57,8139.42,0.03,100.0,58
115,149,0.6215,462.54,537.07,0.94,36.86,7884.89,0.02,84.93,57
115,150,0.25,489.05,604.83,1.26,45.34,8136.43,0.03,100.0,56
115,151,0.84,449.44,555.84,1.02,42.0,8075.25,0.02,100.0,55
115,152,0.25,489.05,605.81,1.26,45.68,8128.01,0.03,100.0,54
115,153,0.842,445.0,549.69,1.02,42.33,8093.5,0.02,100.0,53
115,154,0.25,489.05,605.07,1.26,45.37,8137.67,0.03,100.0,52
115,155,0.0004,518.67,642.89,1.3,47.71,8135.98,0.03,100.0,51
115,156,0.0018,518.67,642.42,1.3,47.67,8146.17,0.03,100.0,50
115,157,0.25,489.05,605.24,1.26,45.69,8134.59,0.03,100.0,49
115,158,0.7,491.19,607.33,1.07,44.65,8063.0,0.02,100.0,48
115,159,0.84,449.44,556.12,1.02,42.36,8069.75,0.02,100.0,47
115,160,0.84,445.0,549.45,1.02,42.14,8092.36,0.02,100.0,46
115,161,0.0003,518.67,642.81,1.3,47.65,8145.86,0.03,100.0,45
115,162,0.84,445.0,549.67,1.02,42.36,8085.06,0.02,100.0,44
115,163,0.84,449.44,555.77,1.02,42.01,8068.82,0.02,100.0,43
115,164,0.8413,445.0,550.49,1.02,42.28,8091.42,0.02,100.0,42
115,165,0.7,491.19,607.53,1.07,44.66,8068.58,0.03,100.0,41
115,166,0.6202,462.54,537.19,0.94,36.84,7882.74,0.02,84.93,40
115,167,0.62,462.54,537.11,0.94,36.84,7876.17,0.02,84.93,39
115,168,0.7017,491.19,607.94,1.08,44.42,8070.76,0.03,100.0,38
115,169,0.8413,445.0,550.08,1.02,42.27,8092.37,0.02,100.0,37
115,170,0.84,449.44,556.74,1.02,42.22,8074.3,0.02,100.0,36
115,171,0.6208,462.54,537.51,0.94,37.06,7881.04,0.02,84.93,35
115,172,0.0,518.67,643.18,1.3,47.72,8138.5,0.03,100.0,34
115,173,0.6207,462.54,537.33,0.94,36.91,7886.05,0.02,84.93,33
115,174,0.7,491.19,608.32,1.08,44.8,8069.93,0.03,100.0,32
115,175,0.2504,489.05,605.54,1.26,45.58,8135.26,0.03,100.0,31
115,176,0.62,462.54,537.09,0.94,37.0,7888.53,0.02,84.93,30
115,177,0.84,445.0,549.77,1.02,42.56,8097.62,0.02,100.0,29
115,178,0.84,445.0,549.82,1.02,42.33,8093.31,0.02,100.0,28
115,179,0.7007,491.19,608.61,1.08,44.71,8063.76,0.03,100.0,27
115,180,0.84,445.0,550.6,1.02,42.51,8087.6,0.02,100.0,26
115,181,0.8401,445.0,550.29,1.02,42.47,8096.67,0.02,100.0,25
115,182,0.2504,489.05,605.26,1.26,45.72,8139.98,0.03,100.0,24
115,183,0.8411,445.0,549.98,1.02,42.41,8092.81,0.02,100.0,23
115,184,0.7,491.19,608.3,1.08,44.68,8069.71,0.02,100.0,22
115,185,0.7019,491.19,607.22,1.08,44.68,8070.35,0.03,100.0,21
115,186,0.0,518.67,642.99,1.3,47.83,8150.24,0.03,100.0,20
115,187,0.25,489.05,605.54,1.26,45.9,8134.48,0.03,100.0,19
115,188,0.7018,491.19,607.73,1.08,44.59,8074.78,0.03,100.0,18
115,189,0.84,445.0,550.64,1.02,42.77,8094.2,0.02,100.0,17
115,190,0.62,462.54,536.93,0.94,37.1,7884.36,0.02,84.93,16
115,191,0.2508,489.05,605.71,1.26,45.87,8138.45,0.03,100.0,15
115,192,0.2512,489.05,605.19,1.26,45.81,8133.2,0.03,100.0,14
115,193,0.8417,445.0,550.72,1.02,42.57,8097.5,0.02,100.0,13
115,194,0.0,518.67,643.68,1.3,48.08,8149.85,0.03,100.0,12
115,195,0.6217,462.54,537.03,0.94,37.27,7884.34,0.02,84.93,11
115,196,0.84,445.0,550.16,1.02,42.53,8095.37,0.02,100.0,10
115,197,0.62,462.54,537.03,0.94,37.36,7882.55,0.02,84.93,9
115,198,0.0,518.67,643.13,1.3,47.93,8146.03,0.03,100.0,8
115,199,0.84,445.0,550.11,1.02,42.66,8092.87,0.02,100.0,7
115,200,0.8418,449.44,556.78,1.02,42.52,8074.52,0.02,100.0,6
115,201,0.2517,489.05,605.65,1.26,46.06,8140.9,0.03,100.0,5
115,202,0.62,462.54,537.6,0.94,37.45,7888.75,0.02,84.93,4
115,203,0.8414,449.44,556.52,1.02,42.4,8082.76,0.02,100.0,3
115,204,0.62,462.54,537.59,0.94,37.21,7885.07,0.02,84.93,2
115,205,0.7,491.19,608.65,1.07,44.94,8071.72,0.03,100.0,1
115,206,0.8416,445.0,550.54,1.02,42.59,8097.33,0.02,100.0,0
116,1,0.84,449.44,555.21,1.02,41.67,8070.62,0.02,100.0,206
116,2,0.84,445.0,549.62,1.02,41.79,8092.13,0.02,100.0,205
116,3,0.2514,489.05,604.21,1.26,45.16,8139.69,0.03,100.0,204
116,4,0.84,445.0,549.44,1.02,41.79,8089.52,0.02,100.0,203
116,5,0.7,491.19,606.96,1.08,44.33,8064.32,0.02,100.0,202
116,6,0.84,445.0,549.13,1.02,42.18,8085.36,0.02,100.0,201
116,7,0.2518,489.05,604.84,1.26,45.24,8134.33,0.03,100.0,200
116,8,0.8405,449.44,555.14,1.02,41.77,8073.19,0.02,100.0,199
116,9,0.84,445.0,549.29,1.02,41.9,8092.34,0.02,100.0,198
116,10,0.62,462.54,536.63,0.94,36.6,7882.17,0.02,84.93,197
116,11,0.8407,445.0,549.19,1.02,41.82,8092.67,0.02,100.0,196
116,12,0.8419,449.44,555.68,1.02,41.74,8068.02,0.02,100.0,195
116,13,0.8403,449.44,555.94,1.02,41.76,8078.42,0.02,100.0,194
116,14,0.6214,462.54,536.71,0.94,36.53,7879.7,0.02,84.93,193
116,15,0.0,518.67,642.14,1.3,47.15,8144.55,0.03,100.0,192
116,16,0.6202,462.54,536.63,0.94,36.78,7878.91,0.02,84.93,191
116,17,0.25,489.05,604.33,1.26,45.27,8138.7,0.03,100.0,190
116,18,0.0017,518.67,642.26,1.3,47.34,8148.93,0.03,100.0,189
116,19,0.25,489.05,604.57,1.26,45.16,8132.46,0.03,100.0,188
116,20,0.7,491.19,607.32,1.08,44.32,8064.6,0.02,100.0,187
116,21,0.84,445.0,549.61,1.02,41.86,8092.36,0.02,100.0,186
116,22,0.251,489.05,604.57,1.26,45.15,8136.36,0.03,100.0,185
116,23,0.841,449.44,555.5,1.02,41.79,8073.53,0.02,100.0,184
116,24,0.0019,518.67,642.22,1.3,47.13,8135.86,0.03,100.0,183
116,25,0.841,445.0,549.31,1.02,42.12,8086.03,0.02,100.0,182
116,26,0.0012,518.67,642.51,1.3,47.55,8144.24,0.03,100.0,181
116,27,0.84,445.0,549.57,1.02,41.88,8085.65,0.02,100.0,180
116,28,0.25,489.05,604.21,1.26,45.34,8134.1,0.03,100.0,179
116,29,0.25,489.05,604.68,1.26,45.34,8141.12,0.03,100.0,178
116,30,0.25,489.05,604.71,1.26,45.52,8141.33,0.03,100.0,177
116,31,0.0,518.67,642.55,1.3,47.3,8139.92,0.03,100.0,176
116,32,0.0003,518.67,642.53,1.3,47.33,8143.03,0.03,100.0,175
116,33,0.8415,445.0,549.93,1.02,42.08,8089.1,0.02,100.0,174
116,34,0.8417,445.0,549.36,1.02,41.95,8086.15,0.02,100.0,173
116,35,0.25,489.05,604.35,1.26,45.5,8146.41,0.03,100.0,172
116,36,0.8401,449.44,554.93,1.02,41.63,8071.13,0.02,100.0,171
116,37,0.84,449.44,555.19,1.02,41.78,8072.55,0.02,100.0,170
116,38,0.7,491.19,607.54,1.08,44.22,8063.83,0.02,100.0,169
116,39,0.8409,445.0,549.2,1.02,41.94,8085.55,0.02,100.0,168
116,40,0.84,449.44,555.88,1.02,41.9,8074.27,0.02,100.0,167
116,41,0.251,489.05,604.46,1.26,45.08,8138.41,0.03,100.0,166
116,42,0.8418,449.44,555.37,1.02,41.8,8071.01,0.02,100.0,165
116,43,0.8408,445.0,549.46,1.02,41.93,8088.54,0.02,100.0,164
116,44,0.0008,518.67,642.32,1.3,47.24,8142.45,0.03,100.0,163
116,45,0.84,445.0,549.72,1.02,42.05,8088.64,0.02,100.0,162
116,46,0.0,518.67,642.3,1.3,47.33,8143.6,0.03,100.0,161
116,47,0.0016,518.67,642.56,1.3,47.32,8134.82,0.03,100.0,160
116,48,0.62,462.54,536.87,0.94,36.57,7884.71,0.02,84.93,159
116,49,0.2501,489.05,604.45,1.26,45.55,8132.3,0.03,100.0,158
116,50,0.84,449.44,555.03,1.02,41.62,8078.09,0.02,100.0,157
116,51,0.84,449.44,555.96,1.02,41.81,8072.63,0.02,100.0,156
116,52,0.8418,445.0,549.44,1.02,41.93,8084.68,0.02,100.0,155
116,53,0.84,449.44,555.3,1.02,41.87,8069.92,0.02,100.0,154
116,54,0.84,449.44,555.83,1.02,41.9,8070.59,0.02,100.0,153
116,55,0.84,445.0,549.87,1.02,41.8,8090.98,0.02,100.0,152
116,56,0.0,518.67,642.59,1.3,47.25,8144.75,0.03,100.0,151
116,57,0.62,462.54,536.6,0.94,36.49,7873.79,0.02,84.93,150
116,58,0.25,489.05,604.74,1.26,45.45,8137.93,0.03,100.0,149
116,59,0.8415,445.0,549.36,1.02,41.77,8095.46,0.02,100.0,148
116,60,0.7,491.19,607.0,1.08,44.32,8064.9,0.02,100.0,147
116,61,0.84,445.0,549.28,1.02,42.05,8093.11,0.02,100.0,146
116,62,0.2513,489.05,604.79,1.26,45.31,8129.57,0.03,100.0,145
116,63,0.0004,518.67,642.46,1.3,47.22,8138.58,0.03,100.0,144
116,64,0.84,449.44,555.59,1.03,41.79,8072.36,0.02,100.0,143
116,65,0.0,518.67,642.51,1.3,47.41,8142.48,0.03,100.0,142
116,66,0.84,445.0,548.97,1.02,42.05,8095.57,0.02,100.0,141
116,67,0.6213,462.54,536.14,0.94,36.61,7872.84,0.02,84.93,140
116,68,0.7,491.19,607.08,1.08,44.46,8067.39,0.02,100.0,139
116,69,0.25,489.05,605.36,1.26,45.21,8140.42,0.03,100.0,138
116,70,0.8416,449.44,555.26,1.02,41.59,8064.57,0.02,100.0,137
116,71,0.0019,518.67,641.96,1.3,47.27,8131.06,0.03,100.0,136
116,72,0.84,449.44,555.94,1.02,41.84,8068.67,0.02,100.0,135
116,73,0.25,489.05,604.77,1.26,45.5,8137.48,0.03,100.0,134
116,74,0.841,445.0,549.31,1.02,42.01,8088.09,0.02,100.0,133
116,75,0.0011,518.67,642.49,1.3,47.5,8140.93,0.03,100.0,132
116,76,0.2507,489.05,604.27,1.26,45.36,8133.55,0.03,100.0,131
116,77,0.8416,449.44,555.37,1.02,41.83,8072.76,0.02,100.0,130
116,78,0.6205,462.54,536.48,0.94,36.69,7879.8,0.02,84.93,129
116,79,0.8418,445.0,549.61,1.02,41.91,8094.26,0.02,100.0,128
116,80,0.25,489.05,605.15,1.26,45.56,8133.97,0.03,100.0,127
116,81,0.25,489.05,604.64,1.26,45.34,8132.63,0.03,100.0,126
116,82,0.0,518.67,642.75,1.3,47.31,8144.32,0.03,100.0,125
116,83,0.0,518.67,642.64,1.3,47.3,8138.16,0.03,100.0,124
116,84,0.6215,462.54,536.52,0.94,36.77,7885.37,0.02,84.93,123
116,85,0.6203,462.54,536.59,0.94,36.77,7875.28,0.02,84.93,122
116,86,0.7015,491.19,607.67,1.08,44.34,8065.46,0.02,100.0,121
116,87,0.8405,445.0,549.29,1.02,42.05,8091.2,0.02,100.0,120
116,88,0.2519,489.05,605.27,1.26,45.37,8133.17,0.03,100.0,119
116,89,0.7,491.19,606.81,1.08,44.28,8069.01,0.02,100.0,118
116,90,0.84,449.44,556.17,1.02,41.8,8072.48,0.02,100.0,117
116,91,0.25,489.05,605.1,1.26,45.44,8135.71,0.03,100.0,116
116,92,0.8409,445.0,549.96,1.02,42.06,8095.62,0.02,100.0,115
116,93,0.6214,462.54,537.7,0.94,36.62,7881.65,0.02,84.93,114
116,94,0.7017,491.19,606.98,1.08,44.25,8069.29,0.02,100.0,113
116,95,0.6219,462.54,536.45,0.94,36.71,7880.61,0.02,84.93,112
116,96,0.0,518.67,642.56,1.3,47.37,8138.59,0.03,100.0,111
116,97,0.7,491.19,607.17,1.08,44.27,8067.15,0.02,100.0,110
116,98,0.84,445.0,549.63,1.02,42.08,8090.89,0.02,100.0,109
116,99,0.7,491.19,607.36,1.08,44.3,8063.43,0.02,100.0,108
116,100,0.0009,518.67,642.02,1.3,47.39,8139.32,0.03,100.0,107
116,101,0.0,518.67,642.52,1.3,47.58,8143.82,0.03,100.0,106
116,102,0.84,449.44,555.69,1.02,41.96,8070.79,0.02,100.0,105
116,103,0.0016,518.67,642.61,1.3,47.48,8145.78,0.03,100.0,104
116,104,0.0,518.67,642.51,1.3,47.36,8137.8,0.03,100.0,103
116,105,0.84,445.0,549.49,1.02,42.23,8088.45,0.02,100.0,102
116,106,0.7,491.19,607.24,1.08,44.27,8067.2,0.02,100.0,101
116,107,0.6204,462.54,536.66,0.94,36.61,7879.72,0.02,84.93,100
116,108,0.2504,489.05,604.55,1.26,45.51,8134.16,0.03,100.0,99
116,109,0.84,449.44,555.95,1.02,42.04,8070.38,0.02,100.0,98
116,110,0.62,462.54,537.14,0.94,36.6,7878.09,0.02,84.93,97
116,111,0.7,491.19,606.79,1.08,44.31,8067.42,0.02,100.0,96
116,112,0.62,462.54,537.06,0.94,36.79,7878.63,0.02,84.93,95
116,113,0.7,491.19,607.27,1.08,44.5,8063.9,0.02,100.0,94
116,114,0.8403,449.44,554.91,1.02,41.81,8069.92,0.02,100.0,93
116,115,0.7004,491.19,607.39,1.07,44.31,8063.58,0.02,100.0,92
116,116,0.25,489.05,604.54,1.26,45.34,8133.91,0.03,100.0,91
116,117,0.25,489.05,604.71,1.26,45.38,8137.97,0.03,100.0,90
116,118,0.62,462.54,537.18,0.94,36.83,7879.93,0.02,84.93,89
116,119,0.6206,462.54,537.12,0.94,36.8,7879.12,0.02,84.93,88
116,120,0.25,489.05,605.27,1.26,45.49,8131.72,0.03,100.0,87
116,121,0.25,489.05,604.68,1.26,45.51,8130.41,0.03,100.0,86
116,122,0.25,489.05,605.43,1.26,45.48,8134.67,0.03,100.0,85
116,123,0.8402,445.0,550.07,1.02,42.11,8087.87,0.02,100.0,84
116,124,0.84,445.0,549.98,1.02,41.97,8087.03,0.02,100.0,83
116,125,0.7016,491.19,607.02,1.08,44.44,8063.66,0.02,100.0,82
116,126,0.0,518.67,642.31,1.3,47.4,8143.31,0.03,100.0,81
116,127,0.6218,462.54,536.72,0.94,36.7,7875.75,0.02,84.93,80
116,128,0.6207,462.54,537.27,0.94,36.64,7880.35,0.02,84.93,79
116,129,0.7001,491.19,607.76,1.07,44.38,8065.33,0.02,100.0,78
116,130,0.7001,491.19,607.69,1.08,44.31,8066.07,0.02,100.0,77
116,131,0.84,445.0,549.15,1.02,42.09,8089.98,0.02,100.0,76
116,132,0.8409,445.0,549.37,1.02,42.21,8088.72,0.02,100.0,75
116,133,0.84,445.0,549.74,1.02,42.33,8089.42,0.02,100.0,74
116,134,0.62,462.54,536.75,0.94,36.73,7881.06,0.02,84.93,73
116,135,0.0017,518.67,642.61,1.3,47.52,8143.32,0.03,100.0,72
116,136,0.62,462.54,537.04,0.94,36.65,7883.89,0.02,84.93,71
116,137,0.8416,449.44,555.61,1.02,41.93,8071.19,0.02,100.0,70
116,138,0.8404,445.0,550.13,1.02,42.18,8083.43,0.02,100.0,69
116,139,0.84,449.44,555.88,1.02,42.1,8072.23,0.02,100.0,68
116,140,0.0004,518.67,643.29,1.3,47.61,8141.82,0.03,100.0,67
116,141,0.8406,449.44,555.88,1.02,41.98,8063.87,0.02,100.0,66
116,142,0.25,489.05,604.89,1.26,45.68,8133.17,0.03,100.0,65
116,143,0.62,462.54,536.75,0.94,37.08,7875.72,0.02,84.93,64
116,144,0.62,462.54,537.12,0.94,36.76,7872.96,0.02,84.93,63
116,145,0.8402,445.0,549.27,1.02,42.18,8087.3,0.02,100.0,62
116,146,0.8416,445.0,549.49,1.02,42.32,8081.1,0.02,100.0,61
116,147,0.62,462.54,537.0,0.94,36.82,7882.95,0.02,84.93,60
116,148,0.6216,462.54,536.54,0.94,37.03,7877.52,0.02,84.93,59
116,149,0.8417,445.0,549.71,1.02,42.08,8084.05,0.02,100.0,58
116,150,0.8406,445.0,550.02,1.02,42.23,8084.85,0.02,100.0,57
116,151,0.62,462.54,536.74,0.94,36.85,7876.29,0.02,84.93,56
116,152,0.8415,445.0,549.82,1.02,42.11,8084.2,0.02,100.0,55
116,153,0.0008,518.67,642.81,1.3,47.78,8137.92,0.03,100.0,54
116,154,0.0008,518.67,642.96,1.3,47.63,8136.79,0.03,100.0,53
116,155,0.7,491.19,608.07,1.08,44.47,8066.26,0.02,100.0,52
116,156,0.25,489.05,605.48,1.26,45.68,8132.84,0.03,100.0,51
116,157,0.2508,489.05,605.13,1.26,45.68,8133.21,0.03,100.0,50
116,158,0.62,462.54,537.27,0.94,36.87,7876.03,0.02,84.93,49
116,159,0.7001,491.19,607.57,1.07,44.53,8064.99,0.02,100.0,48
116,160,0.62,462.54,536.78,0.94,37.03,7874.67,0.02,84.93,47
116,161,0.84,445.0,549.84,1.02,42.26,8086.39,0.02,100.0,46
116,162,0.84,449.44,555.22,1.02,42.06,8061.88,0.02,100.0,45
116,163,0.7016,491.19,607.79,1.08,44.58,8063.87,0.02,100.0,44
116,164,0.8412,445.0,549.75,1.02,42.23,8082.32,0.02,100.0,43
116,165,0.8405,445.0,549.46,1.02,42.28,8082.99,0.02,100.0,42
116,166,0.84,445.0,549.95,1.02,42.3,8085.4,0.02,100.0,41
116,167,0.2504,489.05,605.44,1.26,45.7,8130.14,0.03,100.0,40
116,168,0.84,445.0,549.82,1.02,42.12,8089.78,0.02,100.0,39
116,169,0.84,445.0,550.56,1.02,42.52,8090.84,0.02,100.0,38
116,170,0.62,462.54,537.3,0.94,36.78,7882.29,0.02,84.93,37
116,171,0.84,445.0,549.82,1.02,42.29,8089.62,0.02,100.0,36
116,172,0.0018,518.67,642.87,1.3,47.56,8136.81,0.03,100.0,35
116,173,0.84,445.0,550.1,1.02,42.41,8080.97,0.02,100.0,34
116,174,0.7017,491.19,607.98,1.08,44.7,8062.41,0.03,100.0,33
116,175,0.84,449.44,555.92,1.02,42.29,8072.15,0.02,100.0,32
116,176,0.84,445.0,549.93,1.02,42.23,8087.23,0.02,100.0,31
116,177,0.0,518.67,642.91,1.3,47.67,8134.97,0.03,100.0,30
116,178,0.84,445.0,550.2,1.02,42.52,8082.36,0.02,100.0,29
116,179,0.8408,445.0,549.51,1.02,42.44,8080.3,0.02,100.0,28
116,180,0.2517,489.05,605.63,1.26,45.85,8130.26,0.03,100.0,27
116,181,0.84,445.0,549.7,1.02,42.4,8087.44,0.02,100.0,26
116,182,0.8418,445.0,550.36,1.02,42.6,8080.59,0.02,100.0,25
116,183,0.62,462.54,537.05,0.94,36.89,7878.66,0.02,84.93,24
116,184,0.2509,489.05,605.54,1.26,45.73,8129.83,0.03,100.0,23
116,185,0.84,449.44,556.75,1.02,42.23,8069.05,0.02,100.0,22
116,186,0.7007,491.19,608.27,1.07,44.63,8053.39,0.03,100.0,21
116,187,0.62,462.54,536.93,0.94,37.2,7878.81,0.02,84.93,20
116,188,0.8403,445.0,550.36,1.02,42.46,8077.99,0.02,100.0,19
116,189,0.0017,518.67,643.56,1.3,47.87,8130.2,0.03,100.0,18
116,190,0.0,518.67,643.51,1.3,47.86,8127.57,0.03,100.0,17
116,191,0.84,449.44,556.31,1.02,42.67,8068.67,0.02,100.0,16
116,192,0.84,445.0,550.15,1.02,42.51,8082.81,0.02,100.0,15
116,193,0.0,518.67,643.5,1.3,48.08,8135.64,0.03,100.0,14
116,194,0.8408,445.0,550.62,1.02,42.43,8085.18,0.02,100.0,13
116,195,0.2507,489.05,605.27,1.26,45.87,8125.43,0.03,100.0,12
116,196,0.7,491.19,607.81,1.08,44.95,8064.96,0.03,100.0,11
116,197,0.7,491.19,608.42,1.08,44.88,8057.3,0.03,100.0,10
116,198,0.62,462.54,537.0,0.94,37.24,7872.02,0.02,84.93,9
116,199,0.7,491.19,608.28,1.07,45.07,8056.67,0.03,100.0,8
116,200,0.84,445.0,550.28,1.02,42.73,8079.83,0.02,100.0,7
116,201,0.6217,462.54,537.12,0.94,37.16,7872.23,0.02,84.93,6
116,202,0.84,445.0,550.76,1.02,42.86,8078.69,0.02,100.0,5
116,203,0.7,491.19,608.8,1.08,45.01,8055.32,0.03,100.0,4
116,204,0.84,445.0,550.29,1.02,42.61,8081.94,0.02,100.0,3
116,205,0.0008,518.67,643.89,1.3,48.28,8134.9,0.03,100.0,2
116,206,0.8405,449.44,556.75,1.02,42.55,8068.64,0.02,100.0,1
116,207,0.0,518.67,643.99,1.3,48.1,8126.69,0.03,100.0,0
117,1,0.62,462.54,536.03,0.94,36.85,7872.51,0.02,84.93,176
117,2,0.84,449.44,555.9,1.02,41.82,8073.26,0.02,100.0,175
117,3,0.84,445.0,549.19,1.02,41.89,8089.63,0.02,100.0,174
117,4,0.2517,489.05,604.83,1.26,45.28,8137.78,0.03,100.0,173
117,5,0.84,449.44,555.81,1.02,41.91,8079.06,0.02,100.0,172
117,6,0.8419,449.44,555.88,1.02,41.95,8072.8,0.02,100.0,171
